"ID","Position","Name_of_Org","Date_Start","Date_End","ID_PK","Date_Start_Change","Date_End_Change"
"10862","Volunteer","Camilia Rose Nursing Home","11/18/10 00:00:00","12/02/10 00:00:00","8225",,
"10822","Member","Kawanis club","01/01/08 00:00:00",,"8226",,
"10853","Soprano","Anoka High School Concert Choir","09/08/11 00:00:00",,"8227",,
"10831","Member ","Anoka High School Weight Lifting ","01/01/12 00:00:00","01/01/12 00:00:00","8228","Year-Only","Year-Only"
"10844","Member","Feed My Starving Children","01/01/12 00:00:00","01/01/12 00:00:00","8229","Year-Only","Year-Only"
"10831","Member","Anoka High School Philharmonic Orchestra","09/01/11 00:00:00","06/01/12 00:00:00","8230","Month-Only","Month-Only"
"10872","Shooting Guard","43 Hoops Basketball Club","03/17/12 00:00:00",,"8231",,
"10837","Helper","Volunteering","06/18/12 00:00:00","06/18/12 00:00:00","8232",,
"10869","Race Car Driver","Ogilvie Raceway","04/13/12 00:00:00",,"8233",,
"10868","Member","Save my starving children","01/26/12 00:00:00",,"8234",,
"10868","Volenteer","Lord of live church","05/21/12 00:00:00","05/22/12 00:00:00","8235",,
"10813","Teacher","Muslim School in Ethiopia","01/01/01 00:00:00","01/10/08 00:00:00","8236",,
"10890","Member","Boy Scouts of America","01/01/00 00:00:00",,"8252","Month-Only",
"10891","Server, helper","Hillsborough Church","01/01/00 00:00:00","09/01/11 00:00:00","8253","Month-Only","Month-Only"
"10047","Student","AHEC","05/29/12 00:00:00","06/18/12 00:00:00","8254",,
"10471","Team mate","Competition cheerleading","04/01/09 00:00:00",,"7845","Month-Only",
"10471","Student teacher","Youth teaching youth","01/01/10 00:00:00","01/01/12 00:00:00","7846","Year-Only","Year-Only"
"10471","Club memeber","S.a.d.d.","01/01/11 00:00:00","01/01/12 00:00:00","7847","Year-Only","Year-Only"
"10836","Member","Future Educators Club","10/11/11 00:00:00",,"8237",,
"10836","Member","Students Together Are Responsible(S.T.A.R) ","10/01/10 00:00:00",,"8238",,
"10834","Varisty Shot Putter ","Anoka Track and Field ","03/01/11 00:00:00","05/22/12 00:00:00","8239","Month-Only",
"10875","Member","Youth First ","06/16/08 00:00:00",,"8240",,
"10881","Sniper","Usa national guard","06/29/15 00:00:00","12/20/50 00:00:00","8241",,
"10878","Trumpet/French Horn","NRHEG Band","09/06/05 00:00:00",,"8242",,
"10878","Danceline Member","Carol's Dance Studio","09/12/06 00:00:00","04/28/07 00:00:00","8243",,
"10878","Danceline member","Carol's Dance Studio","09/12/11 00:00:00",,"8244",,
"10809","Sprinter","Anoka High School Track and Field Team","03/01/12 00:00:00","05/01/12 00:00:00","8255","Month-Only","Month-Only"
"10809","Manager","Anoka High School Football Team","08/01/11 00:00:00","11/01/11 00:00:00","8256","Month-Only","Month-Only"
"10809","Manager","Anoka High School Boys Varsity Basketball Team","12/01/11 00:00:00","02/01/12 00:00:00","8257","Month-Only","Month-Only"
"10895","Volunteer Worker","Spotlight Dance Competition","05/25/08 00:00:00","05/25/12 00:00:00","8259",,
"10897","Basketball","Anoka High School Athletics","01/01/10 00:00:00","01/01/11 00:00:00","8261","Year-Only","Year-Only"
"10897","Volleyball","Anoka High School Athletics","01/01/10 00:00:00","01/01/11 00:00:00","8262","Year-Only","Year-Only"
"10897","Multicultural Student Union","Anoka High School Clubs","01/01/11 00:00:00",,"8263","Year-Only",
"10909","Shootin guard","Basketball ","01/01/12 00:00:00","01/01/12 00:00:00","8264","Year-Only","Year-Only"
"10903","Fighter","MMA","05/31/08 00:00:00","08/09/10 00:00:00","8265",,
"10899","Member","FFA","08/15/12 00:00:00",,"8266",,
"10898","Right field","Baseball","08/12/12 00:00:00",,"8267",,
"10899","Member","Baseball","01/24/12 00:00:00",,"8268",,
"10907","Linebacker","Grant High Football ","08/12/10 00:00:00","08/21/11 00:00:00","8269",,
"10912","HB","Football","08/10/10 00:00:00",,"8270",,
"10915","Running back","NFL","01/01/12 00:00:00","01/01/12 00:00:00","8271","Year-Only","Year-Only"
"10901","Member","Prospect church familly","01/02/10 00:00:00","01/01/12 00:00:00","8272",,"Year-Only"
"10916","Linebacker","Football","05/24/09 00:00:00","08/13/12 00:00:00","8273",,
"10913","Member","Future Business Leaders of America","04/26/12 00:00:00",,"8274",,
"10914","Grappler","Mma","08/13/11 00:00:00",,"8275",,
"10917","Pitcher","Softball","03/24/02 00:00:00",,"8276",,
"10917","Receiver","Football","08/09/10 00:00:00",,"8277",,
"10924","Foster parent","Eagle Ridge Theraputic Foster Care Org.","02/01/09 00:00:00",,"8278","Month-Only",
"10929","President","Future Caregiver Community Leaders of America","09/05/11 00:00:00",,"8279",,
"10929","Member","Health Education Care Student","11/09/11 00:00:00",,"8280",,
"10926","Chairman","Ambassador Club","08/10/10 00:00:00",,"8281",,
"10926","Member","Beta Club","09/05/11 00:00:00",,"8282",,
"10926","Captain","Disc golf club","03/05/11 00:00:00",,"8283",,
"10926","Captain","Weight lifting","01/10/10 00:00:00",,"8284",,
"10926","Captain","Football","06/15/09 00:00:00",,"8285",,
"10930","Volunteer Nurse","Hospice","05/08/10 00:00:00",,"8286",,
"10928","Member","Health Education Career Students","04/09/12 00:00:00",,"8287",,
"10928","Member","National Society of High School Scholars","08/20/12 00:00:00",,"8288",,
"10927","Volunteer","Detox Center","08/13/12 00:00:00",,"8289",,
"10936","President","Future Caregiver Community Leaders of America","09/05/11 00:00:00","09/05/12 00:00:00","8290",,
"10936","Member","Health Education Care Student","09/03/11 00:00:00",,"8291",,
"10943","Student","Emergency Medical Technician Basic","08/27/12 00:00:00",,"8292",,
"8772","Member","Future Business Leaders of America","08/01/09 00:00:00",,"5881","Month-Only",
"8772","Distict, State, and YSF Representative","Conference Council on Youth Ministries","05/01/07 00:00:00","06/06/10 00:00:00","5882","Month-Only",
"8772","Student","Miss Tommie's School of Dance","09/01/97 00:00:00",,"5883","Month-Only",
"10943","Member ","Special Olympics","01/01/11 00:00:00",,"8293","Year-Only",
"10947","Alto 1","Kings Mountain High School Chorus","08/25/10 00:00:00",,"8294",,
"10940","Member","Future Business Leaders of America","09/01/12 00:00:00",,"8295",,
"10940","Member","Future Farmers of America","08/29/11 00:00:00",,"8296",,
"10948","Member","Make A Wish ","08/01/11 00:00:00",,"8297","Month-Only",
"10940","Member","Chorale","08/25/11 00:00:00",,"8298",,
"10950","Member ","Health Education Career Students ","08/29/11 00:00:00","09/05/12 00:00:00","8299",,
"10948","Student","Dance Specialties","08/01/04 00:00:00",,"8300","Month-Only",
"10940","Member","Health Education Career Students","09/05/12 00:00:00",,"8301",,
"10955","Player","Kings Mountain Highschool Football","06/14/09 00:00:00",,"8302",,
"10948","Member","Students Against Drunk Driving","08/01/10 00:00:00",,"8303","Month-Only",
"10945","Chreerleader","Chreerleading ","02/05/06 00:00:00","04/05/06 00:00:00","8304",,
"10952","Captian","Kings Mountain High School Varsity Cheerleading Sq","06/01/09 00:00:00",,"8305","Month-Only",
"10948","Member, Homecoming Representative","Students Against Violence Everywhere ","08/01/10 00:00:00","09/11/12 00:00:00","8306","Month-Only",
"10939","Member","Future Farmers of America","09/01/11 00:00:00","06/08/12 00:00:00","8307","Month-Only",
"10953","Member","Health Club","02/04/12 00:00:00",,"8308",,
"10948","Secretary ","Spanish club","08/01/10 00:00:00",,"8309","Month-Only",
"10948","Member and competition 3rd place winner","Future Business Leaders of America","08/01/08 00:00:00","06/01/10 00:00:00","8310","Month-Only","Month-Only"
"10948","Flyer","Cheerleader ","06/01/08 00:00:00",,"8311","Month-Only",
"10954","Member","Future Business Leader of America ","08/25/12 00:00:00",,"8313",,
"10946","Member","Student Praticipation Organization ","08/25/09 00:00:00","09/05/12 00:00:00","8314",,
"10946","Member","Health Education Career Student","08/25/09 00:00:00",,"8315",,
"10948","Member","Health Education Career Students","08/01/10 00:00:00",,"8316","Month-Only",
"10946","Member","Make a Wish Foundation ","09/05/12 00:00:00",,"8317",,
"10939","Senior Airman, NCO of Special Teams","Junior Air Force Reserved Officer Training Corps","08/01/10 00:00:00","05/01/11 00:00:00","8318","Month-Only","Month-Only"
"10954","Member","Golf ","02/10/10 00:00:00",,"8319",,
"10955","Student","Health Education Career Student (HECS)","01/01/12 00:00:00","01/01/12 00:00:00","8320","Year-Only","Year-Only"
"10941","Student","Health Education Career Students","08/25/10 00:00:00","06/08/11 00:00:00","8321",,
"10946","Member ","Future Child Care Leaders of America ","08/25/09 00:00:00",,"8322",,
"10954","Member ","French Club","08/25/11 00:00:00",,"8323",,
"10941","Student","French Club","08/25/11 00:00:00","06/10/12 00:00:00","8324",,
"10948","Member","Student Participation Organization ","08/01/10 00:00:00",,"8325","Month-Only",
"10954","Member","Math Club ","08/25/12 00:00:00",,"8326",,
"10943","Member","Future Business Leaders of America","01/01/10 00:00:00","01/01/11 00:00:00","8327","Year-Only","Year-Only"
"10954","Member ","Drafting ","08/25/10 00:00:00",,"8328",,
"10941","Student","Kings Mountain High School Symphonic Chorale","08/25/11 00:00:00",,"8329",,
"10943","Member","Health Education Career Student ","01/01/09 00:00:00","01/01/10 00:00:00","8330","Year-Only","Year-Only"
"10950","Member ","Beta Club ","05/01/12 00:00:00",,"8331","Month-Only",
"10943","Member","Student Participation Organization ","01/01/09 00:00:00",,"8332","Year-Only",
"10943","Member","Students Against Drunk Driving","01/01/11 00:00:00",,"8333","Year-Only",
"8907","Member","Scouts","01/01/99 00:00:00","01/01/05 00:00:00","6044","Year-Only","Year-Only"
"8411","Vice President","FCCLA","09/01/08 00:00:00","06/01/09 00:00:00","6056","Month-Only","Month-Only"
"8411","President","FCCLA","09/01/09 00:00:00","06/01/10 00:00:00","6057","Month-Only","Month-Only"
"10950","Member ","Fellowship of Christian Athletes ","10/01/11 00:00:00",,"8334","Month-Only",
"10949","Babysitter","Babysitting","10/29/11 00:00:00",,"8335",,
"10942","Member","Fccla","01/01/13 00:00:00","01/01/13 00:00:00","8336","Year-Only","Year-Only"
"10943","Member","National Technical Honor Society","01/01/12 00:00:00",,"8337","Year-Only",
"10948","Member","National Honors Society ","08/01/12 00:00:00",,"8338","Month-Only",
"10948","Member","National Techniqual Honors Society ","08/01/12 00:00:00",,"8339","Month-Only",
"10948","Member","Girls State","06/01/12 00:00:00","07/01/12 00:00:00","8340","Month-Only","Month-Only"
"10951","Flute player ","Band ","07/01/04 00:00:00",,"8341",,
"10944","Offensive lineman ","Kings mountain high school football","06/12/05 00:00:00",,"8342",,
"10951","Color Guard","Marching band ","06/01/12 00:00:00",,"8343","Month-Only",
"10947","Member","NTHS","01/01/12 00:00:00",,"8344","Year-Only",
"10958","Riff-raft","Softball","03/02/00 00:00:00",,"8345",,
"10957","Volunteer","Bel Air Rehabilitation Center","08/07/12 00:00:00",,"8346",,
"10960","Member","Junior Civitan","09/01/11 00:00:00",,"8347",,
"10954","President","Student Organisation ","08/25/10 00:00:00",,"8348",,
"10957","Member","BETA Club","08/30/12 00:00:00",,"8349",,
"10957","Member","Spanish Club","09/01/12 00:00:00",,"8350",,
"10957","Member","Students Against Drunk Driving","08/31/12 00:00:00",,"8351",,
"10957","Member","Students Against Violence Everywhere","08/31/12 00:00:00",,"8352",,
"10957","Member","Health Education Career Students","09/02/12 00:00:00",,"8353",,
"10943","Member","Tri-M","01/01/12 00:00:00",,"8354","Year-Only",
"10963","Teacher","KMHS Softball Camp","06/08/12 00:00:00","06/11/12 00:00:00","8355",,
"10964","Thrower","Track and Field","03/01/09 00:00:00","06/01/12 00:00:00","8356","Month-Only","Month-Only"
"10964","Vice President","Future Career and Community Leaders of America","09/01/09 00:00:00","06/01/12 00:00:00","8357","Month-Only","Month-Only"
"10964","Counseler","Eighteen Week Counseling Team for Vietnam Veterans","01/01/12 00:00:00","01/01/12 00:00:00","8358","Year-Only","Year-Only"
"10980","Player","Winnisquam Baseball","01/01/12 00:00:00","01/01/12 00:00:00","8359","Year-Only","Year-Only"
"10971","Member on team","WRHS Cheer Team","01/01/11 00:00:00","01/01/15 00:00:00","8360","Year-Only","Year-Only"
"10986","Member","State Leadership Program ","08/17/12 00:00:00",,"8361",,
"10984","Representative","Student Council","09/11/12 00:00:00",,"8362",,
"10974","Member","Student council","09/11/12 00:00:00",,"8363",,
"10984","Member","Swim Team","01/01/05 00:00:00","01/01/10 00:00:00","8364","Year-Only","Year-Only"
"10974","Linemen and Linebacker","Winnisquam Football","08/10/12 00:00:00",,"8365",,
"10974","Wrestler","Winnisquam wrestler","11/12/11 00:00:00",,"8366",,
"10974","Athelte","Winnisquam Track & field","03/10/11 00:00:00","01/01/12 00:00:00","8367",,"Year-Only"
"10993","Member","Health Occupations Students of America","09/01/12 00:00:00","09/24/12 00:00:00","8368","Month-Only",
"11003","Basketball","Coon Rapids Athletic Association","10/01/02 00:00:00",,"8369","Month-Only",
"10998","Member","DECA","09/06/12 00:00:00",,"8370",,
"10998","Member","Youth Teaching Youth","09/09/11 00:00:00",,"8371",,
"10999","Member","Deca","09/25/12 00:00:00",,"8372",,
"10999","Member","Youth teaching youth","09/25/12 00:00:00",,"8373",,
"11002","Member","Deca","01/01/11 00:00:00",,"8374",,
"11002","Member","Hosa","01/01/11 00:00:00",,"8375",,
"3731","Intro Media Arts Student","NOCCA (New Orleans Center For Creative Arts)","08/01/07 00:00:00","05/01/08 00:00:00","1988","Month-Only","Month-Only"
"3709","PTA Member","Jhon Breen School","09/20/07 00:00:00","01/01/08 00:00:00","1989",,"Year-Only"
"10997","Player","Coon Rapids HS Girls Tennis","01/01/10 00:00:00",,"8376","Year-Only",
"11002","Member","Link Crew","08/23/12 00:00:00",,"8377",,
"10997","Player","Coon Rapids HS Girls Softball","01/01/10 00:00:00",,"8378","Year-Only",
"10997","Member","(FCA) Fellowship of Christian Athletes","09/01/11 00:00:00",,"8379","Month-Only",
"10997","Member","National Honors Society","05/01/12 00:00:00",,"8380","Month-Only",
"10997","Basketball","Coon Rapids Athletic Association","01/01/09 00:00:00",,"8381","Year-Only",
"10994","Member","Coon Rapids Varsity Baseball","01/01/12 00:00:00",,"8382","Year-Only",
"10994","Member","FCA - Fellowship of Christian Athletes","01/01/12 00:00:00",,"8383","Year-Only",
"10994","Player","Knicks Basketball","01/01/12 00:00:00",,"8384","Year-Only",
"11009","Member","College Possible","09/17/12 00:00:00",,"8385",,
"11007","Member","FFA","09/19/12 00:00:00",,"8386",,
"11007","Member","Rotary International ( Interact )","03/01/12 00:00:00",,"8387","Month-Only",
"11006","Point Guard ","Basketball","01/01/10 00:00:00","01/01/12 00:00:00","8388","Year-Only","Year-Only"
"11006","Member","Venture Crew 9527","01/01/11 00:00:00","01/01/12 00:00:00","8389","Year-Only","Year-Only"
"11013","Supporter","GSA (Gay,Straight Alliance)","03/13/11 00:00:00",,"8390",,
"11013","Vlounteer ","Youth Teaching Youth ","03/10/10 00:00:00",,"8391",,
"11000","Defense ","Coon Rapids Hockey","10/10/06 00:00:00",,"8392",,
"11014","Advisor","DECA - An Association for Marketing Students","08/04/01 00:00:00",,"8393",,
"10925","Member","Grahn Community Center Homemakers","09/01/01 00:00:00",,"8394",,
"11017","Officer","Navy","02/06/12 00:00:00","05/11/13 00:00:00","8395",,
"11019","Secretary","Class of 2013","09/01/11 00:00:00","09/01/12 00:00:00","8398","Month-Only","Month-Only"
"11019","Colorguard Captain","Black Knight Marching Band","05/01/12 00:00:00",,"8399","Month-Only",
"11019","Member","Trinity United Methodist Youth","10/01/09 00:00:00",,"8400","Month-Only",
"11021","Member","Skills USA","08/20/12 00:00:00",,"8401",,
"11027","Club President","4-H","01/01/87 00:00:00","08/12/91 00:00:00","8403",,
"11027","FFA Member","Future Farmers of America","01/01/89 00:00:00","08/12/91 00:00:00","8404",,
"11027","Member","Enlisted Association of the Army National Guard","01/10/01 00:00:00",,"8405",,
"11027","Member","Marine Corps League","01/08/98 00:00:00",,"8406",,
"11027","Member","American Legion","01/20/10 00:00:00",,"8407",,
"11029","Member","Point Pleasant Highschool Marching Band","06/01/09 00:00:00",,"8408","Month-Only",
"11029","Member","Steel Drums","10/01/11 00:00:00",,"8409","Month-Only",
"11029","Member","Rodney Pike Church of God Dance Team","01/01/09 00:00:00",,"8410","Year-Only",
"11032","Member","SKillsUSA","11/25/10 00:00:00",,"8414",,
"11035","Member","Future Business Leaders of America","05/01/12 00:00:00",,"8415","Month-Only",
"11033","Member","National technical honor society ","01/01/12 00:00:00","01/01/12 00:00:00","8416","Year-Only","Year-Only"
"11060","President","Junior Fight Club ","08/14/00 00:00:00","10/15/12 00:00:00","8451",,
"11102","President","Living It Up","01/01/12 00:00:00",,"8506",,
"11077","President","Sword Fighting Club","03/10/00 00:00:00",,"8507",,
"11102","Member","Secritarys United","08/18/90 00:00:00",,"8509",,
"11105","Team Captain","Reading games","01/01/10 00:00:00",,"8519","Year-Only",
"11050","Vice President","Monster Slaying Committee","01/01/10 00:00:00",,"8523",,
"11922","Runner","PPHS Cross Country","08/01/10 00:00:00","10/20/12 00:00:00","9677",,
"11030","Member","Point Pleasant Tennis Team","03/01/10 00:00:00",,"10178","Month-Only",
"11030","Caption"," Point Pleasant Swimming Team","12/01/12 00:00:00",,"10179","Month-Only",
"8619","Vice President","FCCLA,","05/20/10 00:00:00",,"6132",,
"8619","Vice President","Key Club","05/01/10 00:00:00",,"6133","Month-Only",
"8619","President","FEA","05/01/10 00:00:00",,"6134","Month-Only",
"8619","Co-President","MESA","05/01/10 00:00:00",,"6135","Month-Only",
"3981","Member of the baseball team","Franklin REC. Sports","01/01/08 00:00:00","01/01/08 00:00:00","2082","Year-Only","Year-Only"
"11482","Member","National Honor Society","11/01/11 00:00:00",,"8863","Month-Only",
"11482","Member","Mu Alpha Theta","11/01/11 00:00:00",,"8864","Month-Only",
