"ID","Company_Name","City","State","Employment_Start","Employment_End","ID_PK","Position","Employment_Start_Change","Employment_End_Change"
"10790","Caribou Coffee","Elk River","MN","10/14/11 00:00:00",,"6651","Barista",,
"10790","Papa Murphy's","Ramsey","MN","07/12/10 00:00:00",,"6652","Team Member",,
"10792","Hy-Vee","Albert Lea ","MN","10/10/11 00:00:00","04/16/12 00:00:00","6653","Costumer Service",,
"10802","Bills Superette","Ramsey","Minnesota","05/13/12 00:00:00",,"6654","Cashier",,
"10793","Perkins Family Restaurant","Anoka","MN","08/08/10 00:00:00",,"6655","Hostess ",,
"10796","Rum River Library","Anoka","MN","01/01/12 00:00:00",,"6656","Adopt A Shelf Volunteer","Month-Only",
"10809","Arquette and Associates Agency","Minneapolis","MN","01/01/08 00:00:00","01/01/10 00:00:00","6657","Model","Year-Only","Year-Only"
"10796","Tennis Program","Anoka","MN","04/01/12 00:00:00",,"6658","Coach","Month-Only",
"10796","Lyric Arts ","Anoka","MN","01/01/12 00:00:00","01/01/12 00:00:00","6659","Usher","Year-Only","Year-Only"
"10807","Mcdonalds","Andover","MN","11/23/10 00:00:00",,"6660","Crew Trainer",,
"10811","Pappy's Cafe","Andover","MN","01/09/11 00:00:00",,"6661","Dishwasher",,
"10801","Babysitting","Andover","MN","09/01/11 00:00:00",,"6662","babysitter","Month-Only",
"10808","Coborns Inc.","Ramsey","MN","02/10/11 00:00:00",,"6663","Service Counter",,
"10816","Lancer Catering","Brooklyn Park","Minnesota","11/12/10 00:00:00",,"6664","Coat Check",,
"10804","Goulds Diamonds and Jewelery","Anoka","MN","08/01/11 00:00:00",,"6665","Sales","Month-Only",
"10818","Old Navy","Coon Rapids","MN","11/15/11 00:00:00","01/30/12 00:00:00","6666","Sales Associate",,
"10816","Girvan Grille","Brooklyn Park","Minnesota","05/08/11 00:00:00",,"6667","Hostess",,
"10818","Dance Revue","Ramsey","MN","09/10/11 00:00:00",,"6668","Assitant Teacher",,
"10804","Jenna Jarboe Equine Traning","Elk River ","MN","09/01/11 00:00:00",,"6669","Barn Hand","Month-Only",
"10804","Madi Scarborough Equine Lessons","Ramsey, Elk River, Nowthen","MN","06/01/11 00:00:00",,"6670","Lesson Instructor","Month-Only",
"10818","Fantastic Sams","Ramsey","MN","05/18/12 00:00:00",,"6671","Receptionist",,
"10816","Girvan Grille","Brooklyn Park","Minnesota","05/03/12 00:00:00",,"6672","Expo/Runner",,
"10799","The McCoy family","Anoka","MN","01/20/12 00:00:00","04/02/12 00:00:00","6673","Baby sitting",,
"10798","The Blodgett Family","Coon Rapids","MN","01/01/08 00:00:00",,"6674","Babysitter","Year-Only",
"10830","Nanny","Anoka","MN","01/01/11 00:00:00",,"6675","Nanny","Month-Only",
"10833","Armstrong Kennels","Anoka","Minnesota","07/27/10 00:00:00",,"6676","Kennel Worker",,
"10833","St. Germail Style","Ramsey","Minnesota","01/01/11 00:00:00","03/01/11 00:00:00","6677","Receptionist","Month-Only","Month-Only"
"10827","Feed My Starving Children","Coon Rapids","Minnesota","05/12/12 00:00:00","05/19/12 00:00:00","6678","Packing food",,
"10837","Volunteer","ramsey","MN","01/13/12 00:00:00","01/13/12 00:00:00","6679","helper",,
"10836","Anoka County Fair","Anoka","MN","07/24/12 00:00:00","07/29/12 00:00:00","6681","admisions",,
"10842","Northern Lights Soccer","Ramsey","MN","01/01/12 00:00:00","01/01/12 00:00:00","6682","Soccer Referee","Year-Only","Year-Only"
"10841","Industrial Door Company","Coon Rapids ","Minnestoa","01/01/08 00:00:00",,"6683","Janitorial",,
"10834","Brunswick Zone XL","Blaine ","MN","09/01/11 00:00:00",,"6684","Customer Service Representative","Month-Only",
"10762","Bergantim Family","New Bedford","MA","07/22/06 00:00:00",,"6685","Babysitter",,
"10845","Baby sitting","New Bedford","Ma","09/18/11 00:00:00",,"6686","Baby sitting",,
"10845","Boys and Girls Club","Fall River","Ma","10/28/11 00:00:00",,"6687","volunteering",,
"10847","Family ","New Bedford ","MA","01/01/12 00:00:00",,"6688","watching children ","Year-Only",
"10846","Family babysitting.","New Bedford","MA","01/25/09 00:00:00",,"6689","babysitter",,
"10850","The Willows","New Richland","MN","05/13/11 00:00:00","08/20/13 00:00:00","6690","Dishwasher/Cook",,
"10798"," The Dennis family","Ramsey","MN","01/01/11 00:00:00",,"6691","Babysitter","Year-Only",
"10835","Babysitting for close family","St Cloud","MN","01/01/12 00:00:00","01/01/12 00:00:00","6730","babysitter","Year-Only","Year-Only"
"8579","Moores Family Resturant","Ogden","Ut","11/21/09 00:00:00","02/26/10 00:00:00","4951","Buser",,
"8619","Weber School district","ogden","utah","08/23/09 00:00:00",,"4962","tutor",,
"10805","Cedar mailbox center","mpls","mn","02/23/11 00:00:00",,"6692","customer service",,
"10798","The Hennis family","Ramsey","MN","01/01/12 00:00:00",,"6693","Babysitter","Year-Only",
"10805","Ubah resturant","mpls","mn","06/07/11 00:00:00","04/15/12 00:00:00","6694","hostess",,
"10820","Bills Superette","Ramsey","Minnesota","01/01/12 00:00:00",,"6695","Cashier","Year-Only",
"10853","McCoy Family","Anoka","MN","02/10/12 00:00:00","05/01/12 00:00:00","6696","Babysitter",,
"10795","Saima family","Motley","MN","07/01/09 00:00:00","01/01/12 00:00:00","6697","Babysitting","Month-Only","Year-Only"
"10854","Holiday Inn","Elk River","MN","02/16/11 00:00:00","04/19/11 00:00:00","6698","Service Assistant",,
"10854","Old Country Buffet","Coon Rapids","MN","08/30/11 00:00:00","10/01/11 00:00:00","6699","Busser",,
"10854","Woodsmans Grill","Anoka","MN","02/20/12 00:00:00",,"6700","Server/ Service Assistant",,
"10857","SUbway","Anoka","Mn","03/16/12 00:00:00",,"6701","Sandwhich Artist",,
"10819","KFC","Blaine","MN","07/16/11 00:00:00","01/10/12 00:00:00","6702","Cook",,
"10855","Family store","Elk River","MN","02/08/12 00:00:00","02/09/12 00:00:00","6703","volunteer",,
"10804","Stable Pathways","Andover ","MN","10/01/09 00:00:00","04/01/11 00:00:00","6704","Horse leader, Side walker","Month-Only","Month-Only"
"10824","Machine Shop","Ramsey","MN","01/08/10 00:00:00","01/01/12 00:00:00","6705","Floor Sweeper",,"Year-Only"
"10819","Golds Gym","Blaine","MN","02/15/12 00:00:00","04/25/12 00:00:00","6706","Front Desk",,
"10821","Minnesota State Referee Commitee","Twin Cities","MN","03/01/11 00:00:00",,"6707","Soccer Referee","Month-Only",
"10821","Northern Lights Soccer Club","Ramsey","MN","03/01/11 00:00:00","06/01/11 00:00:00","6708","Soccer trainer","Month-Only","Month-Only"
"10819","Experience Fitness","Blaine","MN","04/26/12 00:00:00",,"6709","Front Desk",,
"10823","Burger King","Ramsey","MN","07/24/10 00:00:00","08/25/10 00:00:00","6710","Crew",,
"10864","Contruction","Anoka","MN","03/05/12 00:00:00","04/27/12 00:00:00","6711","Construction Worker",,
"10806","Little ceacer","coon rapids","mn","03/01/12 00:00:00","03/01/12 00:00:00","6712","sgin waver","Month-Only","Month-Only"
"10803","N/A","Coon Rapids","MN","01/01/10 00:00:00",,"6713","Babysitting","Year-Only",
"10813","Gobale","chiro","chiro","01/29/03 00:00:00","05/17/07 00:00:00","6714","cashier",,
"10824","Babysitting","Ramsey","MN","01/08/11 00:00:00","01/01/12 00:00:00","6715","Babysitter",,"Year-Only"
"10822","Babysitter","Ramsey","Minnesota","01/01/10 00:00:00","05/22/12 00:00:00","6716","Nany",,
"10867","China hope","Brooklyn park","MN","01/29/12 00:00:00",,"6717","Cashier",,
"10873","Goodwill","Blaine","MN","07/15/11 00:00:00","01/01/12 00:00:00","6718","Donation bay",,"Year-Only"
"10871","Ramsey Elementary School","Ramsey","MN","09/01/10 00:00:00",,"6719","Kindergarten Paperwork Helper","Month-Only",
"10871","Babysitter","Andover","MN","04/06/12 00:00:00",,"6720","Child Caretaker",,
"10871","Church of Saint Paul","Ham Lake","MN","01/01/08 00:00:00",,"6721","Youth Bible School Teacher","Year-Only",
"10870","SwimAmerica","Anoka","Minnesota","01/01/12 00:00:00",,"6722","Life Guard","Year-Only",
"10875","Parker Farm","North Town","MN","09/12/11 00:00:00",,"6723","General Warehouse ",,
"10875","Olive Garden","North Town","MN","06/10/10 00:00:00","10/05/11 00:00:00","6724","Host",,
"10875","Life Time Fitness","Ramsey","MN","02/17/11 00:00:00",,"6725","Personal Fitness Trainer ",,
"10890","Clark Ranch","Dulzura","CA","06/01/07 00:00:00","01/01/12 00:00:00","6744","91917",,"Year-Only"
"10891","Stonynook","Contoocook","NH","06/01/11 00:00:00","04/01/12 00:00:00","6745","farmer","Month-Only","Month-Only"
"10913","Wendy's","Pineville`","La","03/01/12 00:00:00",,"6748","Sandwich, Grill","Month-Only",
"10903","Olen Lasyone Logging","colfax","La","05/31/00 00:00:00",,"6749","i done everything on the job",,
"8654","Golden Corral","Shelby","North Carolina","05/05/10 00:00:00",,"4980","cashier/ line attendant",,
"10881","Amry national guard","franklin","nh","01/13/12 00:00:00","08/21/12 00:00:00","6726","pfc",,
"10878","Village Inn Cafe","Hartland","MN","12/26/10 00:00:00",,"6727","waitress",,
"10878","Mankato Photography","Mankato","MN","03/26/13 00:00:00","05/29/15 00:00:00","6728","assistant",,
"10878","Care Center","New Richland","MN","04/12/12 00:00:00",,"6729","Dietary Aid",,
"10883","Stoneridge Resort","Blanchard","ID","06/11/10 00:00:00","08/27/10 00:00:00","6734","Housekeeper",,
"10884","Abundant Life Church","Blaine","MN","09/08/09 00:00:00",,"6735","Student Leader",,
"10885","United States Marine Corps","Philadelphia","PA","01/21/07 00:00:00","12/22/10 00:00:00","6736","Corporal, Aviation Ordnance I-Level MEU Technician",,
"10885","Acme","Philadelphia","PA","07/11/06 00:00:00","10/23/06 00:00:00","6737","Overnight stock",,
"10885","Toys 'R Us","Philadelphia","PA","11/15/05 00:00:00","02/11/06 00:00:00","6738","Stock, cashier, help desk attendant",,
"10885","All-Luminum/Rio Brands","Philadelphia","PA","06/19/04 00:00:00","11/12/05 00:00:00","6739","Spot welder",,
"10888","Greer's Family Restraunt","Crowville","La","05/16/12 00:00:00",,"6740","Waitress",,
"10888","ULM Financial Aid Office","Monroe","La","09/01/11 00:00:00","04/01/12 00:00:00","6741","Student Worker","Month-Only","Month-Only"
"10888","Lerner New York & Co.","Monroe","La","06/01/11 00:00:00","09/01/11 00:00:00","6742","Sales Associate","Month-Only","Month-Only"
"10888","LSU Ag Center- Sweet Potato Station","Winnsboro","La","08/01/10 00:00:00","05/01/11 00:00:00","6743","Secretary","Month-Only","Month-Only"
"10899","Lawn Care","Colfax","Louisiana","01/01/05 00:00:00",,"6750","Law work",,
"10898","Owen's Grass Service","Alexandria ","LA","05/25/12 00:00:00",,"6751","Operator",,
"10901","Justin construstrion","jena","LA","03/10/09 00:00:00","08/13/12 00:00:00","6752","master builder ",,
"10912","Washingtons Lawn Service","Colfax","LA","03/07/04 00:00:00","05/24/09 00:00:00","6753","everything",,
"10908","Super city","new york cpkokj","tc","04/29/20 00:00:00","09/29/20 00:00:00","6754","boss",,
"10915","NFL","New orleans","Louisiana","01/01/12 00:00:00","01/01/12 00:00:00","6755","rinning back","Year-Only","Year-Only"
"10916","Cheveron","dry prong","louisiana","01/06/12 00:00:00","03/15/12 00:00:00","6756","stocker",,
"10917","Eddies","Colfax","La","02/06/11 00:00:00",,"6757","Manager",,
"10917","Eddies bbq","macaruther drive","la","01/01/12 00:00:00","01/01/12 00:00:00","6758","server","Year-Only","Year-Only"
"10922","Warner Power","Warner ","NH","05/17/06 00:00:00",,"6759","Winder",,
"10922","Evans Expressmart","Tilton","NH","01/01/03 00:00:00","06/01/05 00:00:00","6760","3rd Shift Supervisor","Month-Only","Month-Only"
"10922","Dunkin' Donuts","Franklin","NH","02/01/01 00:00:00","03/01/02 00:00:00","6761","Baker","Month-Only","Month-Only"
"8411","Kelly's Kleaning Service","Hayden Lake","Idaho","05/01/12 00:00:00","01/01/13 00:00:00","6762","Housekeeping","Month-Only",
"3731","Pizzicare","New Orleans","LA","08/27/11 00:00:00","11/05/11 00:00:00","6763","Cashier/Flyer",,
"3731","The Fresh Bar","New Orleans","LA","06/02/12 00:00:00","07/14/12 00:00:00","6764","Salad Maker",,
"10924","Dollar General","Meeker","Ok","11/01/02 00:00:00","09/01/11 00:00:00","6765","Store Manager","Month-Only","Month-Only"
"10924","Cheatwood's Gas and Cafe","Paden ","Ok","11/01/93 00:00:00","06/01/00 00:00:00","6766","Co-owner of cafe/C-store","Month-Only","Month-Only"
"10924","Larry' Body Shop","Henryetta","Ok","02/01/80 00:00:00","05/08/89 00:00:00","6767","Co-owner of Shop/office","Month-Only",
"10312","SAU 18","Franklin","NH","07/09/12 00:00:00","08/10/12 00:00:00","6768","Clerical",,
"10926","Case farms","Cherryville","NC","05/05/11 00:00:00","07/07/12 00:00:00","6769","Chicken Coop Cleaner",,
"10926","Baby Sitting","Kings Mountain","NC","01/13/08 00:00:00",,"6770","Baby Sitter",,
"11003","Healthy Way Of Life Company (Lifetime Fitness)","Coon Rapids","MN","07/01/12 00:00:00",,"6808","Child Care","Month-Only",
"12612","Outback","Gainesville","GA","07/12/13 00:00:00",,"8072","bust boy",,
"11310","Silverwood theme park","athol","idaho","05/01/12 00:00:00","09/01/12 00:00:00","7047","power washiing","Month-Only","Month-Only"
"11232","Air tech mechanical","hayden","idaho","05/08/10 00:00:00","05/08/10 00:00:00","7048","washed work vans",,
"11232","Timberlake athletics","spirit lake ","idaho","09/08/11 00:00:00","11/08/11 00:00:00","7049","ran the time clock",,
"11335","Jim Sullivan","Spirit Lake","Idaho","06/30/12 00:00:00","08/18/12 00:00:00","7050","Slave",,
"10280","Campus Creations","Franklin","NH","07/09/12 00:00:00","08/09/12 00:00:00","7051","sales associate",,
"11330","N/A","Spiritlake","ID","01/01/12 00:00:00","01/01/12 00:00:00","7052","N/A","Year-Only","Year-Only"
"11355","Babysitting","Montgomery","TX","01/01/12 00:00:00","01/01/12 00:00:00","7053","Babysitter","Year-Only","Year-Only"
"11299","Baby Sitting","Hayden","Idaho","07/10/10 00:00:00","07/10/10 00:00:00","7054","Sitter",,
"11299","Timberlake Volleyball Camp","Spirit Lake ","Idaho","06/12/12 00:00:00","06/15/12 00:00:00","7055","Coach ",,
"11374","Yo MAMA","In Dat ","ZZ","03/02/12 00:00:00","03/03/12 00:00:00","7056","DICKtator",,
"11374","KKK","*everywhere*","*everywhere*","01/01/12 00:00:00","01/01/50 00:00:00","7057","Leader",,
"11374","UGLY GIRLS","DOIN EM","SOMEWHERE","01/01/12 00:00:00","01/02/12 00:00:00","7058","ALL",,
"11366","New Bedford High","New Bedford","MA","09/09/11 00:00:00",,"7059","Helper",,
"11365","Water Wizz","Wareham","MA","06/05/12 00:00:00","09/07/12 00:00:00","7060","Salesperson",,
"11364","Elizabeth Stuart","New Bedford","MA","07/01/11 00:00:00","10/31/11 00:00:00","7061","lawn care",,
"11363","Unique Hair Design and Nails","New Bedford","MA","01/01/97 00:00:00",,"7062","work the tanning","Year-Only",
"11379","The Esterlin's Family","New Bedford","MA","09/03/12 00:00:00",,"7063","Babysitter",,
"11380","The Hernandez's Family","Florida ","Puerto Rico ","02/23/08 00:00:00","01/01/10 00:00:00","7064","Babysitter",,"Year-Only"
"11391","Target","North Dartmouth","MA","07/15/12 00:00:00",,"7065","Sales,hardlines",,
"11386","Natalie Jones","New Bedford","MA","01/01/12 00:00:00",,"7066","Babysitter",,
"11399","Cote Brothers Carpet","hyannis","MA","07/07/11 00:00:00","07/14/11 00:00:00","7068","assistant",,
"11405","Jewish Convalescent Nursing Home","New Bedford ","MA","06/11/12 00:00:00",,"7069","dietary aide",,
"11403","Marcels comapny","palm beach","FL","02/22/12 00:00:00","02/26/50 00:00:00","7070","unit administrator",,
"11414","New Bedford Recycling","New Bedford","MA","04/03/12 00:00:00",,"7071","Recycler",,
"11406","Forever 21","Providence","RI","06/01/12 00:00:00",,"7072","Saleperson","Month-Only",
"11406","Burger King","New Bedford","MA","06/01/12 00:00:00","12/01/12 00:00:00","7073","Waiter","Month-Only","Month-Only"
"11402","My aunts house","New Bedford","MA","01/01/12 00:00:00","01/01/12 00:00:00","7074","babysitting","Year-Only","Year-Only"
"11408","Mr. & Mrs. Gomes","New bedford","MA","01/01/12 00:00:00","01/01/12 00:00:00","7075","Baby Sitting","Year-Only","Year-Only"
"11417","Seabra","new bedford","MA","03/23/10 00:00:00","03/24/13 00:00:00","7076","cashier",,
"11415","Mcdonalds","New Bedford","MA","03/12/12 00:00:00",,"7077","Burger Flipper ",,
"11416","Hospital","New Bedford","Ma","01/21/10 00:00:00",,"7078","nurse",,
"11411","Burger king","New Bedford","Massachusetts","06/24/12 00:00:00","08/16/12 00:00:00","7079","cook",,
"11409","Jose Cardoso Insurance And Realastate ","New bedford","MA ","11/27/12 00:00:00",,"7080","filer",,
"11400","Cotali Mar Restaurante","New Bedford","MA","08/01/12 00:00:00",,"7081","Busser/Runner","Month-Only",
"11418","Purchase street prostitution","New Bedford","MA","09/06/12 00:00:00",,"7082","Prostitute",,
"11401","Burger king ","new bedford","ma","06/20/12 00:00:00",,"7083","cook",,
"11422","G","sdf","rga","01/01/12 00:00:00","01/01/12 00:00:00","7084","fga","Year-Only","Year-Only"
"11421","The Courtyard Restaurant","Fairhaven","MA","07/15/11 00:00:00",,"7085","Dishwasher",,
"11420","New Bedoford Lawler Library ","New Bedford ","MA","03/01/08 00:00:00",,"7086","Volunteer ","Month-Only",
"11420","Sea Lab ","New Bedford ","MA ","06/01/12 00:00:00","08/01/12 00:00:00","7087","Volunteer ","Month-Only","Month-Only"
"11426","New Bedford recycling ","New Bedford","MA","07/19/11 00:00:00","07/20/11 00:00:00","7088","maintence ",,
"11420","New Bedford Main Library ","New Bedford ","MA ","04/01/12 00:00:00",,"7089","Volunteer","Month-Only",
"11427","Burger king","new bedford","MA","04/18/11 00:00:00",,"7090","casher",,
"11328","Burlington HS","Burlington ","VT","09/01/11 00:00:00","05/01/12 00:00:00","7091","Substitute Teacher",,
"11328","Rindge Rec Dept","Rindge","NH","06/01/10 00:00:00","08/31/10 00:00:00","7092","Day Camp Director",,
"11435","Linda Bradley- Babysitting","Hill","NH","08/01/12 00:00:00",,"7093","volunteer ",,
"11435","Melissa Severance-Babysitting","Manchester","NH","08/01/12 00:00:00",,"7094","volunteer",,
"11437","Bayview Community Church","Bayview","ID","07/18/11 00:00:00",,"7096","Youth Church Leadership",,
"11437","Bayview Community Center","Bayview","ID","09/28/11 00:00:00","04/12/12 00:00:00","7097","Messenger",,
"11438","Buttonwood Park Zoological Society","new bedford","Massachusetts","10/10/12 00:00:00","10/30/12 00:00:00","7100","Volunteer",,
"11423","Johna's salon","new bedford ","massachusetts","02/12/12 00:00:00",,"7101","hair dresser",,
"11439","Burger King","New Bedford","MA","09/17/12 00:00:00",,"7102","Cash Regester",,
"11429","Button Wood Park Zoo","New Bedford","MA","01/17/12 00:00:00","06/04/12 00:00:00","7103","outside worker",,
"11424","Domino's Pizza","New Bedford","MA","06/06/12 00:00:00",,"7104","Delivery",,
"11431","Royal I","New Bedford","MA","09/01/10 00:00:00",,"7105","Kitchen helper","Month-Only",
